uid,name_en,tel
10026695,Hyatt Regency Coconut Point Resort and Spa,+1(239)4441234
10027144,Courtyard Naples,+1(239)4348700
10029096,Hilton Naples,+1(239)4304900
10026334,Hyatt Place Fort Myers/at The Forum,+1(239)4181844
10029088,Hilton Marco Island Beach Resort and Spa,+1(239)3945000
10027116,"Marco Island Marriott Beach Resort, Golf Club & Spa",+1(239)3942511
10027117,Marriott's Crystal Shores,+1(239)3936800
10031352,Holiday Inn Club Vacations Marco Island - Sunset Cove Rst,+1(239)3933460
10030599,Candlewood Suites Ft Myers I-75,+1(239)3444400
10027092,Courtyard Fort Myers at I-75 and Gulf Coast Town Center,+1(239)3324747
10031450,Holiday Inn Fort Myers Downtown Historic,+1(239)3323232
10025124,Four Points by Sheraton Fort Myers Airport,+1(239)3221399
10027093,Courtyard Fort Myers Cape Coral,+1(239)2758600
10030591,Candlewood Suites Fort Myers-Sanibel Gateway,+1(239)2107777
10032039,Holiday Inn Resort West Bay Beach,+1(231)9473700
10027520,Courtyard Traverse City,+1(231)9291800
10031222,Holiday Inn Big Rapids,+1(231)7964400
10031867,Holiday Inn Muskegon-Harbor,+1(231)7220100
10027495,The Inn at Bay Harbor Renaissance Lake Michigan Golf Resort,+1(231)4394000
10027211,Courtyard Albany,+1(229)8898015
10032234,Holiday Inn Valdosta Conference Center,+1(229)2441111
10027268,Courtyard Valdosta,+1(229)2411301
10027545,Courtyard Gulfport Beachfront,+1(228)8644310
10031490,Holiday Inn Gulfport-Airport,+1(228)6791700
10025150,Four Points by Sheraton Biloxi Beach Boulevard,+1(228)5463100
10031224,Holiday Inn Biloxi,+1(228)4360201
10027544,Courtyard Biloxi North/D'Iberville,+1(228)3921200
10029448,DoubleTree by Hilton Hotel Baton Rouge,+1(225)9251005
10031204,Holiday Inn Baton Rouge-South,+1(225)9247021
10029878,Embassy Suites Baton Rouge,+1(225)9246566
10027397,Courtyard Baton Rouge Acadian Thruway/LSU Area,+1(225)9246400
10027396,Baton Rouge Marriott,+1(225)9245000
10026360,Hyatt Place Baton Rouge/I-10,+1(225)7694400
10031203,Holiday Inn Baton Rouge College Drive I-10,+1(225)4482030
10029043,Hilton Baton Rouge Capitol Center,+1(225)3445866
10032300,Hotel Indigo Baton Rouge Downtown,+1(225)3431515
10027398,Courtyard Baton Rouge Siegen Lane,+1(225)2937200
10030566,Candlewood Suites Denham Springs,+1(225)2710300
10027395,Renaissance Baton Rouge Hotel,+1(225)2157000
10030115,Hilton Garden Inn Chesterton,+1(219)9839500
10027337,"Courtyard Chicago Southeast/Hammond, IN",+1(219)8456350
10030682,Candlewood Suites Merrillville,+1(219)7919100
10030168,Hilton Garden Inn Merrillville,+1(219)7697100
10027351,Courtyard Merrillville,+1(219)7561600
10027354,Courtyard Valparaiso,+1(219)4651700
10031403,Holiday Inn Detroit Lakes,+1(218)8472121
10025667,Sheraton Duluth Hotel,+1(218)7335660
10031555,Holiday Inn Hotel & Suites Duluth-Downtown,+1(218)7221202
10029311,DoubleTree by Hilton Hotel Bemidji,+1(218)4414400
10027539,"Courtyard Fargo Moorhead, MN",+1(218)2841000
10027326,Courtyard Springfield,+1(217)7935300
10028970,Hilton Springfield,+1(217)7891530
10029351,President Abraham Lincoln Springfield - a DoubleTree by Hilton Hotel,+1(217)5448800
10031429,Holiday Inn Effingham,+1(217)5407777
10026202,Hyatt Place Champaign/Urbana,+1(217)5312800
10031092,Crowne Plaza Springfield,+1(217)5297777
10030195,Hilton Garden Inn Springfield,+1(217)5297171
10027289,Courtyard Champaign,+1(217)3550411
10030114,Hilton Garden Inn Champaign/ Urbana,+1(217)3529970
10031993,Holiday Inn Quincy,+1(217)2237800
10029813,Embassy Suites Cleveland - Rockside,+1(216)9869900
10027788,Courtyard Cleveland Independence,+1(216)9019988
10030126,Hilton Garden Inn Cleveland Airport,+1(216)8981898
10027773,Courtyard Cleveland University Circle,+1(216)7915678
10026063,The Westin Cleveland Downtown,+1(216)7717700
10029812,Embassy Suites Cleveland - Beachwood,+1(216)7658066
10027762,Courtyard Cleveland Beachwood,+1(216)7651900
10022964,InterContinental Suites Hotel Cleveland,+1(216)7074300
10022965,InterContinental Cleveland,+1(216)7074100
10027772,Cleveland Marriott Downtown at Key Center,+1(216)6969200
10027770,Renaissance Cleveland Hotel,+1(216)6965600
10030127,Hilton Garden Inn Cleveland Downtown,+1(216)6586400
10025295,Aloft Beachwood,+1(216)5950900
10026402,Hyatt Regency Cleveland at The Arcade,+1(216)5751234
10030886,Crowne Plaza Cleveland South - Independence,+1(216)5240700
10029325,DoubleTree by Hilton Hotel Cleveland East Beachwood,+1(216)4645950
10029354,The Tudor Arms Hotel Cleveland - a DoubleTree by Hilton,+1(216)4551260
10032308,Hotel Indigo Cleveland-Beachwood,+1(216)4548000
10029322,DoubleTree by Hilton Hotel Cleveland - Independence,+1(216)4471300
10025296,Aloft Cleveland Downtown,+1(216)4006469
10027801,Cleveland Marriott East,+1(216)3789191
10026240,Hyatt Place Cleveland/Independence,+1(216)3281060
10025702,Sheraton Cleveland Airport Hotel,+1(216)2671500
10031338,Holiday Inn Cleveland-Airport,+1(216)2527700
10027771,Cleveland Airport Marriott,+1(216)2525333
10029324,DoubleTree by Hilton Hotel Cleveland Downtown - Lakeside,+1(216)2415100
10027769,"Metropolitan at The 9, Autograph Collection",+1(216)2391200
10036446,Four Seasons Philadelphia,+1(215)9631500
10027849,Courtyard Philadelphia Langhorne,+1(215)9457980
10026522,Hyatt Regency Philadelphia at Penn&#039;s Landing,+1(215)9281234
10030251,Hilton Garden Inn Philadelphia Center City,+1(215)9230100
10029392,DoubleTree by Hilton Hotel Philadelphia Center City,+1(215)8931600
10026587,Hyatt at The Bellevue,+1(215)8931234
10029008,Hilton Philadelphia City Avenue,+1(215)8794000
10027878,Courtyard Philadelphia Willow Grove,+1(215)8300550
10031958,Holiday Inn Philadelphia-Stadium,+1(215)7559500
10027854,Courtyard Philadelphia Montgomeryville,+1(215)6997247
10025174,Four Points by Sheraton Philadelphia Northeast,+1(215)6719600
10030252,Hilton Garden Inn Philadelphia/Ft. Washington,+1(215)6464637
10027861,Courtyard Philadelphia South at The Navy Yard,+1(215)6449200
10031956,Holiday Inn Philadelphia N-Fort Washington,+1(215)6433000
10031212,Holiday Inn Bensalem-Philadelphia Area,+1(215)6399100
10027858,Philadelphia Marriott Downtown,+1(215)6252900
10027834,Courtyard Philadelphia Bensalem,+1(215)6049900
10033655,Sofitel Philadelphia,+1(215)5698300
10026066,The Westin Philadelphia,+1(215)5631600
10029854,Embassy Suites Philadelphia - Center City,+1(215)5611776
10025714,Sheraton Bucks County Hotel,+1(215)5474100
10027860,Courtyard Philadelphia Downtown,+1(215)4963200
10025173,Four Points by Sheraton Philadelphia City Center,+1(215)4962700
10027857,Philadelphia Airport Marriott,+1(215)4929000
10025172,Four Points by Sheraton Philadelphia Airport,+1(215)4920400
10031047,Crowne Plaza Philadelphia West,+1(215)4770200
10025715,Sheraton Philadelphia Downtown Hotel,+1(215)4482000
10025440,Le Méridien Philadelphia,+1(215)4228200
10027850,Courtyard Philadelphia Lansdale,+1(215)4128686
10025717,Sheraton Philadelphia University City Hotel,+1(215)3878000
10031710,Holiday Inn Lansdale,+1(215)3683800
10025718,Sheraton Suites Philadelphia Airport,+1(215)3656600
10029853,Embassy Suites Philadelphia - Airport,+1(215)3654500
10029391,DoubleTree by Hilton Hotel Philadelphia Airport,+1(215)3654150
10027859,Courtyard Philadelphia Airport,+1(215)3652200
10031044,Crowne Plaza Philadelphia-Bucks County,+1(215)3642000
10030728,Candlewood Suites Philadelphia-Willow Grove,+1(215)3289119
10025716,Sheraton Philadelphia Society Hill Hotel,+1(215)2386000
10029019,"The Inn at Penn, a Hilton Hotel",+1(215)2220200
10027973,Dallas Marriott City Center,+1(214)9799000
10026257,Hyatt House Dallas/Uptown,+1(214)9659990
10025732,Sheraton Dallas Hotel,+1(214)9228000
10027974,Dallas Marriott Suites Medical/Market Center,+1(214)9050050
10025442,"Le Méridien Dallas, The Stoneleigh",+1(214)8717111
10037284,Rosewood Crescent,+1(214)8713200
10040558,Hôtel St Germain,+1(214)8712516
10029062,Hilton Dallas/Rockwall Lakefront,+1(214)7713700
10025306,Aloft Dallas Downtown,+1(214)7610000
10031384,Holiday Inn Dallas Central - Park Cities,+1(214)7506060
10029030,Hilton Anatole,+1(214)7481200
10025734,Sheraton Suites Market Center Dallas,+1(214)7473000
10030894,Crowne Plaza Dallas Downtown,+1(214)7425678
10032310,Hotel Indigo Dallas Downtown,+1(214)7417700
10029461,DoubleTree by Hilton Hotel Dallas - Market Center,+1(214)7417481
10027976,Courtyard Dallas Central Expressway,+1(214)7392500
10026255,Hyatt House Dallas/Lincoln Park,+1(214)6961555
10029457,DoubleTree by Hilton Hotel Dallas - Campbell Centre,+1(214)6918700
10027978,Courtyard Dallas Medical/Market Center,+1(214)6531166
10026437,Hyatt Regency Dallas,+1(214)6511234
10030561,Candlewood Suites Dallas/Market Center,+1(214)6313333
10027972,Renaissance Dallas Hotel,+1(214)6312222
10030895,Crowne Plaza Dallas-Market Center,+1(214)6308500
10029723,Embassy Suites Dallas - Market Center,+1(214)6305332
10037281,Rosewood Mansion on Turtle Creek,+1(214)5592100
10029684,"The Highland Dallas, Curio Collection by Hilton",+1(214)5207969
10030563,Candlewood Suites Dallas Plano East Richardson,+1(214)4742770
10025310,Aloft Plano,+1(214)4742520
10025961,W Dallas - Victory,+1(214)3974100
10027952,Courtyard Dallas Allen at the John Q. Hammons Center,+1(214)3831151
10029060,Hilton Dallas/Park Cities,+1(214)3680400
10029460,DoubleTree by Hilton Hotel Dallas - Love Field,+1(214)3578500
10029722,Embassy Suites Dallas - Love Field,+1(214)3574500
10040566,Patina,+1(213)9723331
10026876,JW Marriott Los Angeles L.A. LIVE,+1(213)7658600
10029555,DoubleTree by Hilton Hotel Los Angeles Downtown,+1(213)6291200
10053401,Millennium Biltmore Hotel Los Angeles,+1(213)6241011
10025988,"The Westin Bonaventure Hotel & Suites, Los Angeles",+1(213)6241000
10029141,Hilton Checkers Los Angeles,+1(213)6240000
10025581,Sheraton Los Angeles Downtown Hotel,+1(213)4883500
10026880,Courtyard Los Angeles L.A. LIVE,+1(213)4439200
10028999,Hilton Manhattan East,+1(212)9868800
10031112,Crowne Plaza Times Square Manhattan,+1(212)9774000
10025157,Four Points by Sheraton Midtown - Times Square,+1(212)9678585
10027679,Courtyard New York Manhattan/Chelsea,+1(212)9676000
10030702,Candlewood Suites New York City- Times Square,+1(212)9672254
10031887,Holiday Inn New York-Soho,+1(212)9668898
10030248,Hilton Garden Inn New York/Tribeca,+1(212)9664091
10025692,Sheraton Tribeca New York Hotel,+1(212)9663400
10037134,The Peninsula New York,+1(212)9562888
10030432,Conrad New York,+1(212)9450100
10025957,W New York - Times Square,+1(212)9307400
10040549,Eleven Madison Park,+1(212)8890905
10026670,Grand Hyatt New York,+1(212)8831234
10029002,Hilton New York Fashion District,+1(212)8585888
10030247,Hilton Garden Inn New York/Times Square Central,+1(212)8409600
10022969,Hilton Times Square,+1(212)8408222
10027670,"The Algonquin Hotel Times Square, Autograph Collection",+1(212)8406800
10026671,Hyatt 48 Lex,+1(212)8381234
10040567,Per Se,+1(212)8239335
10037025,Mandarin Oriental New York,+1(212)8058800
10022956,InterContinental New York Times Square,+1(212)8034500
10030244,Hilton Garden Inn New York/Manhattan-Midtown East,+1(212)7946000
10031797,Holiday Inn MANHATTAN-FINANCIAL DISTRICT,+1(212)7912900
10053413,The Premier Hotel New York,+1(212)7897670
10053403,Millennium Broadway Hotel New York,+1(212)7684400
10027674,Renaissance New York Times Square Hotel,+1(212)7657676
10025359,"The Chatwal, a Luxury Collection Hotel, New York City",+1(212)7646200
10036442,Four Seasons New York,+1(212)7585700
10053412,ONE UN New York,+1(212)7581234
10027671,"The Lexington New York City, Autograph Collection",+1(212)7554400
10027676,New York Marriott East Side,+1(212)7554000
10025955,W New York,+1(212)7551200
10030245,Hilton Garden Inn New York/Midtown Park Ave,+1(212)7551108
10027672,Renaissance New York Hotel 57,+1(212)7538841
10022877,The St.Regis New York,+1(212)7534500
10025521,The St. Regis New York,+1(212)7534500
10029382,DoubleTree by Hilton Hotel Metropolitan - New York City,+1(212)7527000
10025290,Aloft Harlem,+1(212)7494000
10037280,"The Carlyle, A Rosewood Hotel",+1(212)7441600
10029360,DoubleTree Suites by Hilton Hotel New York City - Times Square,+1(212)7191600
10037357,"Langham Place, New York, Fifth Avenue",+1(212)6954005
10029017,Millenium Hilton,+1(212)6932001
10027682,Courtyard New York Manhattan/Midtown East,+1(212)6441300
10025345,Element New York Times Square West,+1(212)6430770
10025155,Four Points by Sheraton Manhattan Chelsea,+1(212)6271888
10040535,Ai Fiori,+1(212)6138660
10026668,Andaz 5th Avenue,+1(212)6011234
10030249,Hilton Garden Inn New York/West 35th Street,+1(212)5943310
10022919,Andaz Wall Street,+1(212)5901234
10029018,New York Hilton Midtown,+1(212)5867000
10040562,Marea,+1(212)5825100
10031884,Holiday Inn New York City-Midtown-57th St.,+1(212)5818100
10030270,Hilton Garden Inn Times Square,+1(212)5817000
10025691,Sheraton New York Times Square Hotel,+1(212)5811000
10030243,Hilton Garden Inn New York/Chelsea,+1(212)5642181
10029385,DoubleTree by Hilton Hotel New York City - Chelsea,+1(212)5640994
10029384,DoubleTree by Hilton Hotel New York - Times Square South,+1(212)5428990
10027669,"Carlton Hotel, Autograph Collection",+1(212)5324100
10040547,Del Posto,+1(212)4978090
10026060,The Westin New York Grand Central,+1(212)4908900
10029386,DoubleTree by Hilton Hotel New York City - Financial District,+1(212)4809100
10031904,Holiday Inn NYC - Lower East Side,+1(212)4752500
10027680,Courtyard New York Manhattan/Fifth Avenue,+1(212)4471500
10031795,Holiday Inn Manhattan 6th Ave - Chelsea,+1(212)4308500
10027683,Courtyard New York Manhattan/SoHo,+1(212)4148282
10027686,Courtyard New York Manhattan/Upper East Side,+1(212)4106777
10027677,New York Marriott Marquis,+1(212)3981900
10027684,Courtyard New York Manhattan/Times Square,+1(212)3910088
10027675,New York Marriott Downtown,+1(212)3854900
10029020,West 57th Street by Hilton Club,+1(212)3790103
10022918,The Towers of the Waldorf Astoria New York,+1(212)3553100
10022917,Waldorf Astoria New York,+1(212)3553000
10034241,Sofitel New York,+1(212)3548844
10026672,Hyatt Herald Square New York,+1(212)3301234
10027678,Courtyard New York Manhattan/Central Park,+1(212)3243773
10033918,Novotel New York Times Square,+1(212)3150100
10040559,Jean-Georges,+1(212)2993900
10040585,The Surrey Hotel,+1(212)2883700
10025958,W New York - Union Square,+1(212)2539119
10030242,Hilton Garden Inn New York/Central Park South-Midtown West,+1(212)2536000
10022863,Hyatt Union Square New York,+1(212)2531234
10027668,JW Marriott Essex House New York,+1(212)2470300
10025439,Le Parker Méridien New York,+1(212)2455000
10026641,Hyatt Place New York/Midtown-South,+1(212)2399100
10027681,Courtyard New York Manhattan/Herald Square,+1(212)2394569
10025156,Four Points by Sheraton Manhattan SoHo Village,+1(212)2299988
10031885,Holiday Inn New York City - Wall Street,+1(212)2273007
10026059,The Westin New York at Times Square,+1(212)2012700
10032311,Hotel Indigo Downtown-Alamo,+1(210)9332000
10026269,Hyatt Place San Antonio Airport/Quarry Market,+1(210)9302333
10031076,Crowne Plaza San Antonio Airport,+1(210)8289031
10028051,Courtyard San Antonio Airport,+1(210)8287200
10028057,Courtyard San Antonio SeaWorld®/Lackland,+1(210)6474100
10026643,Hyatt Regency Hill Country Resort and Spa,+1(210)6471234
10028054,Courtyard San Antonio Medical Center,+1(210)6147100
10028046,"Eilan Hotel Resort & Spa, Autograph Collection",+1(210)5982900
10026270,Hyatt Place San Antonio-Northwest/Medical Center,+1(210)5610099
10028059,Courtyard San Antonio Six Flags® at The RIM,+1(210)5587774
10031613,Holiday Inn Hotel & Suites San Antonio Northwest,+1(210)5492434
10028055,Courtyard San Antonio North/Stone Oak at Legacy,+1(210)5453100
10026435,Hyatt Place San Antonio-North/Stone Oak,+1(210)5452810
10030753,Candlewood Suites San Antonio N - Stone Oak Area,+1(210)5452477
10025311,Aloft San Antonio Airport,+1(210)5418881
10028052,Courtyard San Antonio Airport/North Star Mall,+1(210)5309881
10032339,Hotel Indigo San Antonio-Riverwalk,+1(210)5271900
10029774,Embassy Suites San Antonio - International Airport,+1(210)5259999
10030755,Candlewood Suites San Antonio NW near SeaWorld,+1(210)5237666
10032091,Holiday Inn San Antonio Nw - Seaworld Area,+1(210)5202508
10029113,Hilton San Antonio Hill Country Hotel & Spa,+1(210)5099800
10028058,Courtyard San Antonio SeaWorld®/Westover Hills,+1(210)5093700
10028048,San Antonio Marriott Northwest,+1(210)3773900
10029499,DoubleTree by Hilton Hotel San Antonio Airport,+1(210)3662424
10032089,Holiday Inn San Antonio- Int`L Airport,+1(210)3499900
10025186,Four Points by Sheraton San Antonio Airport,+1(210)3489960
10029112,Hilton San Antonio Airport,+1(210)3406060
10029775,Embassy Suites San Antonio - NW I-10,+1(210)3405421
10032090,Holiday Inn San Antonio N - Hill Country,+1(210)2988820
10028045,JW Marriott San Antonio Hill Country Resort & Spa,+1(210)2762500
10028053,Courtyard San Antonio Downtown/Market Square,+1(210)2299449
10028047,Marriott Plaza San Antonio,+1(210)2291000
10026526,Hyatt Place San Antonio/Riverwalk,+1(210)2276854
10025742,Sheraton Gunter Hotel San Antonio,+1(210)2273241
10029776,Embassy Suites San Antonio Riverwalk-Downtown,+1(210)2269000
10030752,Candlewood Suites San Antonio Downtown,+1(210)2267700
10029514,The Emily Morgan San Antonio - a DoubleTree by Hilton Hotel,+1(210)2255100
10032088,Holiday Inn San Antonio-Dwtn (Market Sq),+1(210)2253211
10029500,DoubleTree by Hilton Hotel San Antonio Downtown,+1(210)2247155
10026080,"The Westin Riverwalk, San Antonio",+1(210)2246500
10028050,San Antonio Marriott Riverwalk,+1(210)2244555
10032092,Holiday Inn San Antonio-Riverwalk,+1(210)2242500
10026588,Grand Hyatt San Antonio,+1(210)2241234
10028056,Courtyard San Antonio Riverwalk,+1(210)2238888
10028049,San Antonio Marriott Rivercenter,+1(210)2231000
